10,0.0,0.0,1.0,6960.36382613,0.0,39.3666666667,2.0,9718442.66667,0.0
11,0.0,0.0,1.0,6960.36382613,0.0,39.3666666667,2.0,9718442.66667,0.0
13,0.0,0.0,1.0,6960.36382613,0.0,39.3666666667,2.0,9718442.66667,32.0
14,0.0,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
15,0.0,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
16,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
17,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
18,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
19,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
20,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
21,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
22,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
23,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
24,20.3333333333,8.333333333330001,1.0,6960.36382613,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
25,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
26,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
27,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,39.3666666667,2.0,9718442.66667,32.0
28,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,33.5,2.0,9718442.66667,32.0
29,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,33.5,2.0,9718442.66667,32.0
30,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,33.5,2.0,8734037.33333,32.0
31,20.3333333333,8.333333333330001,1.0,4410.88698892,33.3340537504,33.5,2.0,8734037.33333,32.0
32,20.3333333333,8.666666666669999,1.0,4410.88698892,33.3340537504,33.5,2.0,8734037.33333,32.0
33,20.3333333333,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
34,20.3333333333,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
35,20.3333333333,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
36,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
37,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
38,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
39,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
40,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
41,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
42,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
43,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
44,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
45,16.6666666667,8.666666666669999,1.0,4410.88698892,0.00110070022573,33.5,2.0,8734037.33333,32.0
46,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,33.5,2.0,8734037.33333,32.0
47,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,33.5,2.0,8734037.33333,32.0
48,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,33.5,2.0,8734037.33333,32.0
49,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,32.8666666667,2.0,8734037.33333,32.0
50,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,32.8666666667,2.0,7396010.666669999,32.0
51,16.6666666667,8.666666666669999,1.0,15334.909186,0.00110070022573,32.8666666667,2.0,7396010.666669999,32.0
52,16.6666666667,17.6666666667,1.0,15334.909186,0.00110070022573,32.8666666667,2.0,7396010.666669999,32.0
53,16.6666666667,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
54,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
55,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
56,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
57,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
58,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
59,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
60,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
61,25.0,17.6666666667,1.0,15334.909186,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
62,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
63,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,32.8666666667,2.0,7396010.666669999,32.0
64,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,20.5666666667,2.0,7396010.666669999,32.0
65,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,20.5666666667,2.0,7396010.666669999,32.0
66,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,20.5666666667,2.0,8392704.0,32.0
67,25.0,17.6666666667,1.0,9029.89081581,66.6669618169,20.5666666667,2.0,8392704.0,32.0
68,25.0,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
69,25.0,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
70,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
71,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
72,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
73,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
74,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
75,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
76,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
77,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
78,7.666666666669999,6.666666666669999,1.0,9029.89081581,33.3335402218,20.5666666667,2.0,8392704.0,32.0
79,7.666666666669999,6.666666666669999,1.0,9631.97719853,33.3335402218,20.5666666667,2.0,8392704.0,32.0
80,7.666666666669999,6.666666666669999,1.0,9631.97719853,33.3335402218,20.5666666667,2.0,8392704.0,32.0
81,7.666666666669999,6.666666666669999,1.0,9631.97719853,33.3335402218,19.2666666667,2.0,8392704.0,32.0
82,7.666666666669999,6.666666666669999,1.0,9631.97719853,33.3335402218,19.2666666667,2.0,8181077.333330001,32.0
83,7.666666666669999,6.666666666669999,1.0,9631.97719853,33.3335402218,19.2666666667,2.0,8181077.333330001,32.0
84,7.666666666669999,11.333333333299999,1.0,9631.97719853,33.3335402218,19.2666666667,2.0,8181077.333330001,32.0
85,7.666666666669999,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
86,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
87,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
88,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
89,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
90,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
91,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
92,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
93,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
94,19.6666666667,11.333333333299999,1.0,9631.97719853,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
95,19.6666666667,11.333333333299999,1.0,16721.6843896,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
96,19.6666666667,11.333333333299999,1.0,16721.6843896,0.000708859872035,19.2666666667,2.0,8181077.333330001,32.0
97,19.6666666667,11.333333333299999,1.0,16721.6843896,0.000708859872035,16.4333333333,2.0,8181077.333330001,32.0
98,19.6666666667,11.333333333299999,1.0,16721.6843896,0.000708859872035,16.4333333333,2.0,8181077.333330001,32.0
99,19.6666666667,11.333333333299999,1.0,16721.6843896,0.000708859872035,16.4333333333,2.0,2434389.33333,32.0
100,19.6666666667,3.66666666667,1.0,16721.6843896,0.000708859872035,16.4333333333,2.0,2434389.33333,32.0
114,5.33333333333,0.0,1.0,7750.04946824,100.0,26.5666666667,2.0,6410240.0,0.0
115,5.33333333333,0.0,1.0,7750.04946824,100.0,26.5666666667,2.0,6410240.0,32.0
116,5.33333333333,8.0,1.0,7750.04946824,0.0009348496367360002,26.5666666667,2.0,6410240.0,32.0
